Time,Car.ax,Car.v,Vhcl.tRoad
1.296000,0.022529,8.415172,-9.354984
1.297000,0.022529,8.415172,-9.354984
1.298000,0.022529,8.415172,-9.354984
1.299000,0.022529,8.415172,-9.354984
1.300000,0.022819,8.415398,-9.354984
1.301000,0.022819,8.415398,-9.354984
1.302000,0.022819,8.415398,-9.354984
1.303000,0.022819,8.415398,-9.354984
1.304000,0.022819,8.415398,-9.354984
1.305000,0.022819,8.415398,-9.354984
1.306000,0.022819,8.415398,-9.354984
1.307000,0.022819,8.415398,-9.354984
1.308000,0.022819,8.415398,-9.354984
1.309000,0.022819,8.415398,-9.354984
1.310000,0.023096,8.415627,-9.354984
1.311000,0.023096,8.415627,-9.354984
1.312000,0.023096,8.415627,-9.354984
1.313000,0.023096,8.415627,-9.354984
1.314000,0.023096,8.415627,-9.354984
1.315000,0.023096,8.415627,-9.354984
1.316000,0.023096,8.415627,-9.354984
1.317000,0.023096,8.415627,-9.354984
1.318000,0.023096,8.415627,-9.354984
1.319000,0.023096,8.415627,-9.354984
1.320000,0.023364,8.415858,-9.354984
1.321000,0.023364,8.415858,-9.354984
1.322000,0.023364,8.415858,-9.354984
1.323000,0.023364,8.415858,-9.354984
1.324000,0.023364,8.415858,-9.354984
1.325000,0.023364,8.415858,-9.354984
1.326000,0.023364,8.415858,-9.354984
1.327000,0.023364,8.415858,-9.354984
1.328000,0.023364,8.415858,-9.354984
1.329000,0.023364,8.415858,-9.354984
1.330000,0.023616,8.416092,-9.354984
1.331000,0.023616,8.416092,-9.354984
1.332000,0.023616,8.416092,-9.354984
1.333000,0.023616,8.416092,-9.354984
1.334000,0.023616,8.416092,-9.354984
1.335000,0.023616,8.416092,-9.354984
1.336000,0.023616,8.416092,-9.354984
1.337000,0.023616,8.416092,-9.354984
1.338000,0.023616,8.416092,-9.354984
1.339000,0.023616,8.416092,-9.354984
1.340000,0.023847,8.416328,-9.354983
1.341000,0.023847,8.416328,-9.354983
1.342000,0.023847,8.416328,-9.354983
1.343000,0.023847,8.416328,-9.354983
1.344000,0.023847,8.416328,-9.354983
1.345000,0.023847,8.416328,-9.354983
1.346000,0.023847,8.416328,-9.354983
1.347000,0.023847,8.416328,-9.354983
1.348000,0.023847,8.416328,-9.354983
1.349000,0.023847,8.416328,-9.354983
1.350000,0.024063,8.416567,-9.354983
1.351000,0.024063,8.416567,-9.354983
1.352000,0.024063,8.416567,-9.354983
1.353000,0.024063,8.416567,-9.354983
1.354000,0.024063,8.416567,-9.354983
1.355000,0.024063,8.416567,-9.354983
1.356000,0.024063,8.416567,-9.354983
1.357000,0.024063,8.416567,-9.354983
1.358000,0.024063,8.416567,-9.354983
1.359000,0.024063,8.416567,-9.354983
1.360000,0.024269,8.416808,-9.354983
1.361000,0.024269,8.416808,-9.354983
1.362000,0.024269,8.416808,-9.354983
1.363000,0.024269,8.416808,-9.354983
1.364000,0.024269,8.416808,-9.354983
1.365000,0.024269,8.416808,-9.354983
1.366000,0.024269,8.416808,-9.354983
1.367000,0.024269,8.416808,-9.354983
1.368000,0.024269,8.416808,-9.354983
1.369000,0.024269,8.416808,-9.354983
1.370000,0.024464,8.417051,-9.354983
1.371000,0.024464,8.417051,-9.354983
1.372000,0.024464,8.417051,-9.354983
1.373000,0.024464,8.417051,-9.354983
1.374000,0.024464,8.417051,-9.354983
1.375000,0.024464,8.417051,-9.354983
1.376000,0.024464,8.417051,-9.354983
1.377000,0.024464,8.417051,-9.354983
1.378000,0.024464,8.417051,-9.354983
1.379000,0.024464,8.417051,-9.354983
1.380000,0.024650,8.417296,-9.354983
1.381000,0.024650,8.417296,-9.354983
1.382000,0.024650,8.417296,-9.354983
1.383000,0.024650,8.417296,-9.354983
1.384000,0.024650,8.417296,-9.354983
1.385000,0.024650,8.417296,-9.354983
1.386000,0.024650,8.417296,-9.354983
1.387000,0.024650,8.417296,-9.354983
1.388000,0.024650,8.417296,-9.354983
1.389000,0.024650,8.417296,-9.354983
1.390000,0.024828,8.417542,-9.354983
1.391000,0.024828,8.417542,-9.354983
1.392000,0.024828,8.417542,-9.354983
1.393000,0.024828,8.417542,-9.354983
1.394000,0.024828,8.417542,-9.354983
1.395000,0.024828,8.417542,-9.354983
1.396000,0.024828,8.417542,-9.354983
1.397000,0.024828,8.417542,-9.354983
1.398000,0.024828,8.417542,-9.354983
1.399000,0.024828,8.417542,-9.354983
1.400000,0.024995,8.417791,-9.354982
1.401000,0.024995,8.417791,-9.354982
1.402000,0.024995,8.417791,-9.354982
1.403000,0.024995,8.417791,-9.354982
1.404000,0.024995,8.417791,-9.354982
1.405000,0.024995,8.417791,-9.354982
1.406000,0.024995,8.417791,-9.354982
1.407000,0.024995,8.417791,-9.354982
1.408000,0.024995,8.417791,-9.354982
1.409000,0.024995,8.417791,-9.354982
1.410000,0.025152,8.418041,-9.354982
1.411000,0.025152,8.418041,-9.354982
1.412000,0.025152,8.418041,-9.354982
1.413000,0.025152,8.418041,-9.354982
1.414000,0.025152,8.418041,-9.354982
1.415000,0.025152,8.418041,-9.354982
1.416000,0.025152,8.418041,-9.354982
1.417000,0.025152,8.418041,-9.354982
1.418000,0.025152,8.418041,-9.354982
1.419000,0.025152,8.418041,-9.354982
1.420000,0.025299,8.418293,-9.354982
1.421000,0.025299,8.418293,-9.354982
1.422000,0.025299,8.418293,-9.354982
1.423000,0.025299,8.418293,-9.354982
1.424000,0.025299,8.418293,-9.354982
1.425000,0.025299,8.418293,-9.354982
1.426000,0.025299,8.418293,-9.354982
1.427000,0.025299,8.418293,-9.354982
1.428000,0.025299,8.418293,-9.354982
1.429000,0.025299,8.418293,-9.354982
1.430000,0.025438,8.418547,-9.354982
1.431000,0.025438,8.418547,-9.354982
1.432000,0.025438,8.418547,-9.354982
1.433000,0.025438,8.418547,-9.354982
1.434000,0.025438,8.418547,-9.354982
1.435000,0.025438,8.418547,-9.354982
1.436000,0.025438,8.418547,-9.354982
1.437000,0.025438,8.418547,-9.354982
1.438000,0.025438,8.418547,-9.354982
1.439000,0.025438,8.418547,-9.354982
1.440000,0.025569,8.418800,-9.354982
1.441000,0.025569,8.418800,-9.354982
1.442000,0.025569,8.418800,-9.354982
1.443000,0.025569,8.418800,-9.354982
1.444000,0.025569,8.418800,-9.354982
1.445000,0.025569,8.418800,-9.354982
1.446000,0.025569,8.418800,-9.354982
1.447000,0.025569,8.418800,-9.354982
1.448000,0.025569,8.418800,-9.354982
1.449000,0.025569,8.418800,-9.354982
1.450000,0.025693,8.419057,-9.354982
1.451000,0.025693,8.419057,-9.354982
1.452000,0.025693,8.419057,-9.354982
1.453000,0.025693,8.419057,-9.354982
1.454000,0.025693,8.419057,-9.354982
1.455000,0.025693,8.419057,-9.354982
1.456000,0.025693,8.419057,-9.354982
1.457000,0.025693,8.419057,-9.354982
1.458000,0.025693,8.419057,-9.354982
1.459000,0.025693,8.419057,-9.354982
1.460000,0.025812,8.419313,-9.354981
1.461000,0.025812,8.419313,-9.354981
1.462000,0.025812,8.419313,-9.354981
1.463000,0.025812,8.419313,-9.354981
1.464000,0.025812,8.419313,-9.354981
1.465000,0.025812,8.419313,-9.354981
1.466000,0.025812,8.419313,-9.354981
1.467000,0.025812,8.419313,-9.354981
1.468000,0.025812,8.419313,-9.354981
1.469000,0.025812,8.419313,-9.354981
1.470000,0.025925,8.419572,-9.354981
1.471000,0.025925,8.419572,-9.354981
1.472000,0.025925,8.419572,-9.354981
1.473000,0.025925,8.419572,-9.354981
1.474000,0.025925,8.419572,-9.354981
1.475000,0.025925,8.419572,-9.354981
1.476000,0.025925,8.419572,-9.354981
1.477000,0.025925,8.419572,-9.354981
1.478000,0.025925,8.419572,-9.354981
1.479000,0.025925,8.419572,-9.354981
1.480000,0.026033,8.419831,-9.354981
1.481000,0.026033,8.419831,-9.354981
1.482000,0.026033,8.419831,-9.354981
1.483000,0.026033,8.419831,-9.354981
1.484000,0.026033,8.419831,-9.354981
1.485000,0.026033,8.419831,-9.354981
1.486000,0.026033,8.419831,-9.354981
1.487000,0.026033,8.419831,-9.354981
1.488000,0.026033,8.419831,-9.354981
1.489000,0.026033,8.419831,-9.354981
1.490000,0.026141,8.420093,-9.354981
1.491000,0.026141,8.420093,-9.354981
1.492000,0.026141,8.420093,-9.354981
1.493000,0.026141,8.420093,-9.354981
1.494000,0.026141,8.420093,-9.354981
1.495000,0.026141,8.420093,-9.354981
1.496000,0.026141,8.420093,-9.354981
1.497000,0.026141,8.420093,-9.354981
1.498000,0.026141,8.420093,-9.354981
1.499000,0.026141,8.420093,-9.354981
1.500000,0.026234,8.420354,-9.354981
1.501000,0.026234,8.420354,-9.354981
1.502000,0.026234,8.420354,-9.354981
1.503000,0.026234,8.420354,-9.354981
1.504000,0.026234,8.420354,-9.354981
1.505000,0.026234,8.420354,-9.354981
1.506000,0.026234,8.420354,-9.354981
1.507000,0.026234,8.420354,-9.354981
1.508000,0.026234,8.420354,-9.354981
1.509000,0.026234,8.420354,-9.354981
1.510000,0.026323,8.420616,-9.354981
1.511000,0.026323,8.420616,-9.354981
1.512000,0.026323,8.420616,-9.354981
1.513000,0.026323,8.420616,-9.354981
1.514000,0.026323,8.420616,-9.354981
1.515000,0.026323,8.420616,-9.354981
1.516000,0.026323,8.420616,-9.354981
1.517000,0.026323,8.420616,-9.354981
1.518000,0.026323,8.420616,-9.354981
1.519000,0.026323,8.420616,-9.354981
1.520000,0.026406,8.420880,-9.354981
1.521000,0.026406,8.420880,-9.354981
1.522000,0.026406,8.420880,-9.354981
1.523000,0.026406,8.420880,-9.354981
1.524000,0.026406,8.420880,-9.354981
1.525000,0.026406,8.420880,-9.354981
1.526000,0.026406,8.420880,-9.354981
1.527000,0.026406,8.420880,-9.354981
1.528000,0.026406,8.420880,-9.354981
1.529000,0.026406,8.420880,-9.354981
1.530000,0.026485,8.421144,-9.354980
1.531000,0.026485,8.421144,-9.354980
1.532000,0.026485,8.421144,-9.354980
1.533000,0.026485,8.421144,-9.354980
1.534000,0.026485,8.421144,-9.354980
1.535000,0.026485,8.421144,-9.354980
1.536000,0.026485,8.421144,-9.354980
1.537000,0.026485,8.421144,-9.354980
1.538000,0.026485,8.421144,-9.354980
1.539000,0.026485,8.421144,-9.354980
1.540000,0.026563,8.421410,-9.354980
1.541000,0.026563,8.421410,-9.354980
1.542000,0.026563,8.421410,-9.354980
1.543000,0.026563,8.421410,-9.354980
1.544000,0.026563,8.421410,-9.354980
1.545000,0.026563,8.421410,-9.354980
1.546000,0.026563,8.421410,-9.354980
1.547000,0.026563,8.421410,-9.354980
1.548000,0.026563,8.421410,-9.354980
1.549000,0.026563,8.421410,-9.354980
1.550000,0.026637,8.421676,-9.354980
1.551000,0.026637,8.421676,-9.354980
1.552000,0.026637,8.421676,-9.354980
1.553000,0.026637,8.421676,-9.354980
1.554000,0.026637,8.421676,-9.354980
1.555000,0.026637,8.421676,-9.354980
1.556000,0.026637,8.421676,-9.354980
1.557000,0.026637,8.421676,-9.354980
1.558000,0.026637,8.421676,-9.354980
1.559000,0.026637,8.421676,-9.354980
1.560000,0.026706,8.421942,-9.354980
1.561000,0.026706,8.421942,-9.354980
1.562000,0.026706,8.421942,-9.354980
1.563000,0.026706,8.421942,-9.354980
1.564000,0.026706,8.421942,-9.354980
1.565000,0.026706,8.421942,-9.354980
1.566000,0.026706,8.421942,-9.354980
1.567000,0.026706,8.421942,-9.354980
1.568000,0.026706,8.421942,-9.354980
1.569000,0.026706,8.421942,-9.354980
1.570000,0.026774,8.422210,-9.354980
1.571000,0.026774,8.422210,-9.354980
1.572000,0.026774,8.422210,-9.354980
1.573000,0.026774,8.422210,-9.354980
1.574000,0.026774,8.422210,-9.354980
1.575000,0.026774,8.422210,-9.354980
1.576000,0.026774,8.422210,-9.354980
1.577000,0.026774,8.422210,-9.354980
1.578000,0.026774,8.422210,-9.354980
1.579000,0.026774,8.422210,-9.354980
1.580000,0.026841,8.422478,-9.354980
1.581000,0.026841,8.422478,-9.354980
1.582000,0.026841,8.422478,-9.354980
1.583000,0.026841,8.422478,-9.354980
1.584000,0.026841,8.422478,-9.354980
1.585000,0.026841,8.422478,-9.354980
1.586000,0.026841,8.422478,-9.354980
1.587000,0.026841,8.422478,-9.354980
1.588000,0.026841,8.422478,-9.354980
1.589000,0.026841,8.422478,-9.354980
1.590000,0.026907,8.422747,-9.354980
1.591000,0.026907,8.422747,-9.354980
1.592000,0.026907,8.422747,-9.354980
1.593000,0.026907,8.422747,-9.354980
1.594000,0.026907,8.422747,-9.354980
1.595000,0.026907,8.422747,-9.354980
1.596000,0.026907,8.422747,-9.354980
1.597000,0.026907,8.422747,-9.354980
1.598000,0.026907,8.422747,-9.354980
1.599000,0.026907,8.422747,-9.354980
1.600000,0.026971,8.423017,-9.354980
1.601000,0.026971,8.423017,-9.354980
1.602000,0.026971,8.423017,-9.354980
1.603000,0.026971,8.423017,-9.354980
1.604000,0.026971,8.423017,-9.354980
1.605000,0.026971,8.423017,-9.354980
1.606000,0.026971,8.423017,-9.354980
1.607000,0.026971,8.423017,-9.354980
1.608000,0.026971,8.423017,-9.354980
1.609000,0.026971,8.423017,-9.354980
1.610000,0.027035,8.423286,-9.354980
1.611000,0.027035,8.423286,-9.354980
1.612000,0.027035,8.423286,-9.354980
1.613000,0.027035,8.423286,-9.354980
1.614000,0.027035,8.423286,-9.354980
1.615000,0.027035,8.423286,-9.354980
1.616000,0.027035,8.423286,-9.354980
1.617000,0.027035,8.423286,-9.354980
1.618000,0.027035,8.423286,-9.354980
1.619000,0.027035,8.423286,-9.354980
1.620000,0.027098,8.423557,-9.354980
1.621000,0.027098,8.423557,-9.354980
1.622000,0.027098,8.423557,-9.354980
1.623000,0.027098,8.423557,-9.354980
1.624000,0.027098,8.423557,-9.354980
1.625000,0.027098,8.423557,-9.354980
1.626000,0.027098,8.423557,-9.354980
1.627000,0.027098,8.423557,-9.354980
1.628000,0.027098,8.423557,-9.354980
1.629000,0.027098,8.423557,-9.354980
1.630000,0.027161,8.423829,-9.354980
1.631000,0.027161,8.423829,-9.354980
1.632000,0.027161,8.423829,-9.354980
1.633000,0.027161,8.423829,-9.354980
1.634000,0.027161,8.423829,-9.354980
1.635000,0.027161,8.423829,-9.354980
1.636000,0.027161,8.423829,-9.354980
1.637000,0.027161,8.423829,-9.354980
1.638000,0.027161,8.423829,-9.354980
1.639000,0.027161,8.423829,-9.354980
1.640000,0.027224,8.424101,-9.354980
1.641000,0.027224,8.424101,-9.354980
1.642000,0.027224,8.424101,-9.354980
1.643000,0.027224,8.424101,-9.354980
1.644000,0.027224,8.424101,-9.354980
1.645000,0.027224,8.424101,-9.354980
1.646000,0.027224,8.424101,-9.354980
1.647000,0.027224,8.424101,-9.354980
1.648000,0.027224,8.424101,-9.354980
1.649000,0.027224,8.424101,-9.354980
1.650000,0.027287,8.424374,-9.354979
1.651000,0.027287,8.424374,-9.354979
1.652000,0.027287,8.424374,-9.354979
1.653000,0.027287,8.424374,-9.354979
1.654000,0.027287,8.424374,-9.354979
1.655000,0.027287,8.424374,-9.354979
1.656000,0.027287,8.424374,-9.354979
1.657000,0.027287,8.424374,-9.354979
1.658000,0.027287,8.424374,-9.354979
1.659000,0.027287,8.424374,-9.354979
1.660000,0.027348,8.424647,-9.354979
1.661000,0.027348,8.424647,-9.354979
1.662000,0.027348,8.424647,-9.354979
1.663000,0.027348,8.424647,-9.354979
1.664000,0.027348,8.424647,-9.354979
1.665000,0.027348,8.424647,-9.354979
1.666000,0.027348,8.424647,-9.354979
1.667000,0.027348,8.424647,-9.354979
1.668000,0.027348,8.424647,-9.354979
1.669000,0.027348,8.424647,-9.354979
1.670000,0.027403,8.424921,-9.354979
1.671000,0.027403,8.424921,-9.354979
1.672000,0.027403,8.424921,-9.354979
1.673000,0.027403,8.424921,-9.354979
1.674000,0.027403,8.424921,-9.354979
1.675000,0.027403,8.424921,-9.354979
1.676000,0.027403,8.424921,-9.354979
1.677000,0.027403,8.424921,-9.354979
1.678000,0.027403,8.424921,-9.354979
1.679000,0.027403,8.424921,-9.354979
1.680000,0.027457,8.425196,-9.354979
1.681000,0.027457,8.425196,-9.354979
1.682000,0.027457,8.425196,-9.354979
1.683000,0.027457,8.425196,-9.354979
1.684000,0.027457,8.425196,-9.354979
1.685000,0.027457,8.425196,-9.354979
1.686000,0.027457,8.425196,-9.354979
1.687000,0.027457,8.425196,-9.354979
1.688000,0.027457,8.425196,-9.354979
1.689000,0.027457,8.425196,-9.354979
1.690000,0.027511,8.425471,-9.354979
1.691000,0.027511,8.425471,-9.354979
1.692000,0.027511,8.425471,-9.354979
1.693000,0.027511,8.425471,-9.354979
1.694000,0.027511,8.425471,-9.354979
1.695000,0.027511,8.425471,-9.354979
1.696000,0.027511,8.425471,-9.354979
1.697000,0.027511,8.425471,-9.354979
1.698000,0.027511,8.425471,-9.354979
1.699000,0.027511,8.425471,-9.354979
1.700000,0.027564,8.425747,-9.354979
1.701000,0.027564,8.425747,-9.354979
1.702000,0.027564,8.425747,-9.354979
1.703000,0.027564,8.425747,-9.354979
1.704000,0.027564,8.425747,-9.354979
1.705000,0.027564,8.425747,-9.354979
1.706000,0.027564,8.425747,-9.354979
1.707000,0.027564,8.425747,-9.354979
1.708000,0.027564,8.425747,-9.354979
1.709000,0.027564,8.425747,-9.354979
1.710000,0.027617,8.426023,-9.354978
1.711000,0.027617,8.426023,-9.354978
1.712000,0.027617,8.426023,-9.354978
1.713000,0.027617,8.426023,-9.354978
1.714000,0.027617,8.426023,-9.354978
1.715000,0.027617,8.426023,-9.354978
1.716000,0.027617,8.426023,-9.354978
1.717000,0.027617,8.426023,-9.354978
1.718000,0.027617,8.426023,-9.354978
1.719000,0.027617,8.426023,-9.354978
1.720000,0.027668,8.426300,-9.354978
1.721000,0.027668,8.426300,-9.354978
1.722000,0.027668,8.426300,-9.354978
1.723000,0.027668,8.426300,-9.354978
1.724000,0.027668,8.426300,-9.354978
1.725000,0.027668,8.426300,-9.354978
1.726000,0.027668,8.426300,-9.354978
1.727000,0.027668,8.426300,-9.354978
1.728000,0.027668,8.426300,-9.354978
1.729000,0.027668,8.426300,-9.354978
1.730000,0.027716,8.426578,-9.354978
1.731000,0.027716,8.426578,-9.354978
1.732000,0.027716,8.426578,-9.354978
1.733000,0.027716,8.426578,-9.354978
1.734000,0.027716,8.426578,-9.354978
1.735000,0.027716,8.426578,-9.354978
1.736000,0.027716,8.426578,-9.354978
1.737000,0.027716,8.426578,-9.354978
1.738000,0.027716,8.426578,-9.354978
1.739000,0.027716,8.426578,-9.354978
1.740000,0.027761,8.426855,-9.354978
1.741000,0.027761,8.426855,-9.354978
1.742000,0.027761,8.426855,-9.354978
1.743000,0.027761,8.426855,-9.354978
1.744000,0.027761,8.426855,-9.354978
1.745000,0.027761,8.426855,-9.354978
1.746000,0.027761,8.426855,-9.354978
1.747000,0.027761,8.426855,-9.354978
1.748000,0.027761,8.426855,-9.354978
1.749000,0.027761,8.426855,-9.354978
1.750000,0.027803,8.427133,-9.354978
1.751000,0.027803,8.427133,-9.354978
1.752000,0.027803,8.427133,-9.354978
1.753000,0.027803,8.427133,-9.354978
1.754000,0.027803,8.427133,-9.354978
1.755000,0.027803,8.427133,-9.354978
1.756000,0.027803,8.427133,-9.354978
1.757000,0.027803,8.427133,-9.354978
1.758000,0.027803,8.427133,-9.354978
1.759000,0.027803,8.427133,-9.354978
1.760000,0.027840,8.427411,-9.354978
1.761000,0.027840,8.427411,-9.354978
1.762000,0.027840,8.427411,-9.354978
1.763000,0.027840,8.427411,-9.354978
1.764000,0.027840,8.427411,-9.354978
1.765000,0.027840,8.427411,-9.354978
1.766000,0.027840,8.427411,-9.354978
1.767000,0.027840,8.427411,-9.354978
1.768000,0.027840,8.427411,-9.354978
1.769000,0.027840,8.427411,-9.354978
1.770000,0.027875,8.427691,-9.354977
1.771000,0.027875,8.427691,-9.354977
1.772000,0.027875,8.427691,-9.354977
1.773000,0.027875,8.427691,-9.354977
1.774000,0.027875,8.427691,-9.354977
1.775000,0.027875,8.427691,-9.354977
1.776000,0.027875,8.427691,-9.354977
1.777000,0.027875,8.427691,-9.354977
1.778000,0.027875,8.427691,-9.354977
1.779000,0.027875,8.427691,-9.354977
1.780000,0.027907,8.427969,-9.354977
1.781000,0.027907,8.427969,-9.354977
1.782000,0.027907,8.427969,-9.354977
1.783000,0.027907,8.427969,-9.354977
1.784000,0.027907,8.427969,-9.354977
1.785000,0.027907,8.427969,-9.354977
1.786000,0.027907,8.427969,-9.354977
1.787000,0.027907,8.427969,-9.354977
1.788000,0.027907,8.427969,-9.354977
1.789000,0.027907,8.427969,-9.354977
1.790000,0.027935,8.428248,-9.354977
1.791000,0.027935,8.428248,-9.354977
1.792000,0.027935,8.428248,-9.354977
1.793000,0.027935,8.428248,-9.354977
1.794000,0.027935,8.428248,-9.354977
1.795000,0.027935,8.428248,-9.354977
1.796000,0.027935,8.428248,-9.354977
1.797000,0.027935,8.428248,-9.354977
1.798000,0.027935,8.428248,-9.354977
1.799000,0.027935,8.428248,-9.354977
1.800000,0.027959,8.428529,-9.354977
1.801000,0.027959,8.428529,-9.354977
1.802000,0.027959,8.428529,-9.354977
1.803000,0.027959,8.428529,-9.354977
1.804000,0.027959,8.428529,-9.354977
1.805000,0.027959,8.428529,-9.354977
1.806000,0.027959,8.428529,-9.354977
1.807000,0.027959,8.428529,-9.354977
1.808000,0.027959,8.428529,-9.354977
1.809000,0.027959,8.428529,-9.354977
1.810000,0.027979,8.428808,-9.354977
1.811000,0.027979,8.428808,-9.354977
1.812000,0.027979,8.428808,-9.354977
1.813000,0.027979,8.428808,-9.354977
1.814000,0.027979,8.428808,-9.354977
1.815000,0.027979,8.428808,-9.354977
1.816000,0.027979,8.428808,-9.354977
1.817000,0.027979,8.428808,-9.354977
1.818000,0.027979,8.428808,-9.354977
1.819000,0.027979,8.428808,-9.354977
1.820000,0.027994,8.429089,-9.354977
1.821000,0.027994,8.429089,-9.354977
1.822000,0.027994,8.429089,-9.354977
1.823000,0.027994,8.429089,-9.354977
1.824000,0.027994,8.429089,-9.354977
1.825000,0.027994,8.429089,-9.354977
1.826000,0.027994,8.429089,-9.354977
1.827000,0.027994,8.429089,-9.354977
1.828000,0.027994,8.429089,-9.354977
1.829000,0.027994,8.429089,-9.354977
1.830000,0.028004,8.429368,-9.354976
1.831000,0.028004,8.429368,-9.354976
1.832000,0.028004,8.429368,-9.354976
1.833000,0.028004,8.429368,-9.354976
1.834000,0.028004,8.429368,-9.354976
1.835000,0.028004,8.429368,-9.354976
1.836000,0.028004,8.429368,-9.354976
1.837000,0.028004,8.429368,-9.354976
1.838000,0.028004,8.429368,-9.354976
1.839000,0.028004,8.429368,-9.354976
1.840000,0.028011,8.429648,-9.354976
1.841000,0.028011,8.429648,-9.354976
1.842000,0.028011,8.429648,-9.354976
1.843000,0.028011,8.429648,-9.354976
1.844000,0.028011,8.429648,-9.354976
1.845000,0.028011,8.429648,-9.354976
1.846000,0.028011,8.429648,-9.354976
1.847000,0.028011,8.429648,-9.354976
1.848000,0.028011,8.429648,-9.354976
1.849000,0.028011,8.429648,-9.354976
1.850000,0.028009,8.429929,-9.354976
1.851000,0.028009,8.429929,-9.354976
1.852000,0.028009,8.429929,-9.354976
1.853000,0.028009,8.429929,-9.354976
1.854000,0.028009,8.429929,-9.354976
1.855000,0.028009,8.429929,-9.354976
1.856000,0.028009,8.429929,-9.354976
1.857000,0.028009,8.429929,-9.354976
1.858000,0.028009,8.429929,-9.354976
1.859000,0.028009,8.429929,-9.354976
1.860000,0.028001,8.430209,-9.354976
1.861000,0.028001,8.430209,-9.354976
1.862000,0.028001,8.430209,-9.354976
1.863000,0.028001,8.430209,-9.354976
1.864000,0.028001,8.430209,-9.354976
1.865000,0.028001,8.430209,-9.354976
1.866000,0.028001,8.430209,-9.354976
1.867000,0.028001,8.430209,-9.354976
1.868000,0.028001,8.430209,-9.354976
1.869000,0.028001,8.430209,-9.354976
1.870000,0.027987,8.430489,-9.354976
1.871000,0.027987,8.430489,-9.354976
1.872000,0.027987,8.430489,-9.354976
1.873000,0.027987,8.430489,-9.354976
1.874000,0.027987,8.430489,-9.354976
1.875000,0.027987,8.430489,-9.354976
1.876000,0.027987,8.430489,-9.354976
1.877000,0.027987,8.430489,-9.354976
1.878000,0.027987,8.430489,-9.354976
1.879000,0.027987,8.430489,-9.354976
1.880000,0.027969,8.430769,-9.354976
1.881000,0.027969,8.430769,-9.354976
1.882000,0.027969,8.430769,-9.354976
1.883000,0.027969,8.430769,-9.354976
1.884000,0.027969,8.430769,-9.354976
1.885000,0.027969,8.430769,-9.354976
1.886000,0.027969,8.430769,-9.354976
1.887000,0.027969,8.430769,-9.354976
1.888000,0.027969,8.430769,-9.354976
1.889000,0.027969,8.430769,-9.354976
1.890000,0.027945,8.431048,-9.354975
1.891000,0.027945,8.431048,-9.354975
1.892000,0.027945,8.431048,-9.354975
1.893000,0.027945,8.431048,-9.354975
1.894000,0.027945,8.431048,-9.354975
1.895000,0.027945,8.431048,-9.354975
1.896000,0.027945,8.431048,-9.354975
1.897000,0.027945,8.431048,-9.354975
1.898000,0.027945,8.431048,-9.354975
1.899000,0.027945,8.431048,-9.354975
1.900000,0.027914,8.431327,-9.354975
1.901000,0.027914,8.431327,-9.354975
1.902000,0.027914,8.431327,-9.354975
1.903000,0.027914,8.431327,-9.354975
1.904000,0.027914,8.431327,-9.354975
1.905000,0.027914,8.431327,-9.354975
1.906000,0.027914,8.431327,-9.354975
1.907000,0.027914,8.431327,-9.354975
1.908000,0.027914,8.431327,-9.354975
1.909000,0.027914,8.431327,-9.354975
1.910000,0.027877,8.431606,-9.354975
1.911000,0.027877,8.431606,-9.354975
1.912000,0.027877,8.431606,-9.354975
1.913000,0.027877,8.431606,-9.354975
1.914000,0.027877,8.431606,-9.354975
1.915000,0.027877,8.431606,-9.354975
1.916000,0.027877,8.431606,-9.354975
1.917000,0.027877,8.431606,-9.354975
1.918000,0.027877,8.431606,-9.354975
1.919000,0.027877,8.431606,-9.354975
1.920000,0.027836,8.431885,-9.354975
1.921000,0.027836,8.431885,-9.354975
1.922000,0.027836,8.431885,-9.354975
1.923000,0.027836,8.431885,-9.354975
1.924000,0.027836,8.431885,-9.354975
1.925000,0.027836,8.431885,-9.354975
1.926000,0.027836,8.431885,-9.354975
1.927000,0.027836,8.431885,-9.354975
1.928000,0.027836,8.431885,-9.354975
1.929000,0.027836,8.431885,-9.354975
1.930000,0.027802,8.432162,-9.354975
1.931000,0.027802,8.432162,-9.354975
1.932000,0.027802,8.432162,-9.354975
1.933000,0.027802,8.432162,-9.354975
1.934000,0.027802,8.432162,-9.354975
1.935000,0.027802,8.432162,-9.354975
1.936000,0.027802,8.432162,-9.354975
1.937000,0.027802,8.432162,-9.354975
1.938000,0.027802,8.432162,-9.354975
1.939000,0.027802,8.432162,-9.354975
1.940000,0.027801,8.432441,-9.354974
1.941000,0.027801,8.432441,-9.354974
1.942000,0.027801,8.432441,-9.354974
1.943000,0.027801,8.432441,-9.354974
1.944000,0.027801,8.432441,-9.354974
1.945000,0.027801,8.432441,-9.354974
1.946000,0.027801,8.432441,-9.354974
1.947000,0.027801,8.432441,-9.354974
1.948000,0.027801,8.432441,-9.354974
1.949000,0.027801,8.432441,-9.354974
1.950000,0.027788,8.432718,-9.354974
1.951000,0.027788,8.432718,-9.354974
1.952000,0.027788,8.432718,-9.354974
1.953000,0.027788,8.432718,-9.354974
1.954000,0.027788,8.432718,-9.354974
1.955000,0.027788,8.432718,-9.354974
1.956000,0.027788,8.432718,-9.354974
1.957000,0.027788,8.432718,-9.354974
1.958000,0.027788,8.432718,-9.354974
1.959000,0.027788,8.432718,-9.354974
1.960000,0.027756,8.432996,-9.354974
